hash,source,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
f0da46f808d8591b399d7af8d7734cee3dd3321959ea0d44de3abc2babf4f4b3,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_8000,bbq_hnsw,16.0,400.0,10,2.5,8000.0,0.8606000000000001,0.15832763498517877,,
a936147752e6e3bcf6aa1f9150eb4ac00be09e72c8fe9be414a32a0f5241d86c,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_8000,bbq_hnsw,16.0,400.0,10,3.0,8000.0,0.896,0.13821722034536796,,
ef837f70fb875c765c7e1dbdf11bec8bdff20321469a1e0365ac3e9a6b9941d8,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_8000,bbq_hnsw,16.0,400.0,10,4.0,8000.0,0.9326,0.10657035234998523,,
eafdd9749205d51a50e68e04752df5435ab1ef3c131f4052f50fba0e83be70e4,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_8000,bbq_hnsw,16.0,400.0,10,5.0,8000.0,0.957,0.08608716512930367,,
db876ba2ddd2ec0b7090929ad63fa0c7c640463633edf4cbe45df3295e547dd7,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_8000,bbq_hnsw,16.0,400.0,10,7.5,8000.0,0.9816000000000001,0.05423504402137053,,
e38c9c06558074b0847643914c38b92bfc4fe3b2376c52e419064f1b19f1eee7,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_8000,bbq_hnsw,16.0,400.0,10,10.0,8000.0,0.9924000000000001,0.03259202356405627,,
f9c41daa7ff82529d81f30b50a325feb8310f754775caf36aab3fa1df21b3af2,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_16000,bbq_hnsw,16.0,400.0,10,1.0,16000.0,0.5157999999999999,0.1804726017987218,,
e721682ad4f8a902a0b9e963a94ed379be5e45d5a6116cd715828a9e69f60226,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_16000,bbq_hnsw,16.0,400.0,10,1.5,16000.0,0.6371999999999999,0.19953987070257415,,
6bae0b33439cc583a833f4692bbfdb44423722f4560f9ef0f683f9f32794e438,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_16000,bbq_hnsw,16.0,400.0,10,2.0,16000.0,0.7213999999999999,0.2004046905638688,,
163488e9c686c3138ea486b76ef0f56e3fe952707e83745ac157ff8614c8acd4,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_16000,bbq_hnsw,16.0,400.0,10,2.5,16000.0,0.778,0.1961530015064771,,
ec9a99248b537c8ab4ad5c98ee5e0534a5523abebd0d5ff4ce23e5e60b2f05e8,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_16000,bbq_hnsw,16.0,400.0,10,3.0,16000.0,0.8184000000000001,0.18270588386803532,,
a03c7f205c23d48e78282a8766f7f71e2c52964f431b4049b69b769f58255236,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_16000,bbq_hnsw,16.0,400.0,10,4.0,16000.0,0.8754000000000001,0.15419092061467174,,
4cbcc96f76ad7593686941969b8a169db13e8e4cacfff1cea573d2c6aaf15d37,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_16000,bbq_hnsw,16.0,400.0,10,5.0,16000.0,0.9078,0.13386246673358446,,
92d28c79b2122584e0e9043d473a863161ded9d9afd2f478f4cb3ab97ad772ee,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_16000,bbq_hnsw,16.0,400.0,10,7.5,16000.0,0.953,0.0945039681706541,,
93dac74d9184cc94f27175934844447e7dd2844a611244c1cc60d5fb5f321e3c,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_16_400_none_16000,bbq_hnsw,16.0,400.0,10,10.0,16000.0,0.9736,0.06650593958437095,,
616089d0455ce8487e4a17b4b0ee57120b947e7dd3b4fbc0a709cfed1806e466,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none,bbq_hnsw,32.0,100.0,10,1.0,,0.43639999999999995,0.19635437351890075,,
c75ae9a73d5806f1d9c13678c11f0edc369692ec3ecc44f9d3e37ef70c6dc03b,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none,bbq_hnsw,32.0,100.0,10,1.5,,0.5466,0.21819358377367562,,
cb5b29787ca14d049ff47ff3199439447ea5bb728c8eaa695931904e70a13520,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none,bbq_hnsw,32.0,100.0,10,2.0,,0.62,0.22378561169118982,,
b19e2d3a1604092b580795c5c43b05e876648aba77359217463a80ad38850306,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none,bbq_hnsw,32.0,100.0,10,2.5,,0.6812,0.22620026525183387,,
58cce7d5b61a8a738ef52a797b47bd096cc83a60be1bc33c964c78f475472fe8,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none,bbq_hnsw,32.0,100.0,10,3.0,,0.7256,0.22177610331142536,,
9e172004620c1ee65c15ae5f0d24c6f4225f9474b82b48a9efe6a114e9ea5ed2,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none,bbq_hnsw,32.0,100.0,10,4.0,,0.7894000000000001,0.20868071305226077,,
0ef093e2ffaac67792aa0b52dca62d7c2226afed03c0ca56fb893a84724fdc1b,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none,bbq_hnsw,32.0,100.0,10,5.0,,0.8328,0.1917398237195393,,
5f99c176c0d1a1c50444babf0b8a4720701a3f0db42b939e60ec5b8584dad9a4,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none,bbq_hnsw,32.0,100.0,10,7.5,,0.8928,0.16403706898137385,,
f383db64b6fc246164f86e593b5989525451c0699166779815eaa2a813197ecf,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none,bbq_hnsw,32.0,100.0,10,10.0,,0.9212,0.14279551813694996,,
25e0349f8b3be79c3ebe4f745d6fd286228ddf32e59ebcfe72369b3c06ced881,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none_2000,bbq_hnsw,32.0,100.0,10,1.0,2000.0,0.7038,0.14520867742666071,,
ee3c3ef2139ff5cee54369c29cb1e5123fa8ea8137c8830fc12f74ad2c5815e3,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none_2000,bbq_hnsw,32.0,100.0,10,1.5,2000.0,0.8456,0.13281807105962654,,
a4262cb31a86e66ba7f1b43bb1adff65d28e9672aa2810610473726af971bf8e,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none_2000,bbq_hnsw,32.0,100.0,10,2.0,2000.0,0.9116000000000002,0.11200642838694572,,
11c23701ee7a0bd755bd870ee7371b74b178ed6b323f22044f2f9d2676b0752f,corpus-fashion-mnist,corpus-fashion-mnist_bbq_hnsw_32_100_none_2000,bbq_hnsw,32.0,100.0,10,2.5,2000.0,0.951,0.08797158632194829,,
