hash,source,index_name,index_params_type,index_params_m,index_params_ef_construction,query_params_k,query_params_rescore_vector_oversample,sample_size,average_recall,recall_std,index_params_cluster_size,query_params_visit_percentage
4ff3fc4554f7f42fe34c28c2a4f395056e4e288f1c5dbb88df62658e9adf6b60,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,3.0,8000.0,0.9208,0.1233181251884734,,
df385d86a1013f7024ab0ce6f47fc3cb54d85800976b539fa86315f6550048e2,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,4.0,8000.0,0.9208,0.1233181251884734,,
9c670486a12e7aed39cf543a636b81e29152b7ce1b53f4b70816ba12e08aaa47,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,5.0,8000.0,0.9208,0.1233181251884734,,
c6989425efb9e22bf5e9f44eedc49e4361c7ddd15713c1fd33506b51e148263e,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,7.5,8000.0,0.9208,0.1233181251884734,,
d939f54db01dac022b24850da2826b3eb4ff58e54ec0b3020f465f21b4b67d30,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_8000,hnsw,8.0,100.0,10,10.0,8000.0,0.9208,0.1233181251884734,,
b7d7f0c879f9d4c770c916327cb1220237a8f86382990c080ad44d35bbf92ee2,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,1.0,16000.0,0.92,0.1325141501878195,,
4a225dcb2d6f8f980512382c805137a41fb0a4fcb86f823dca47c36884bce42e,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,1.5,16000.0,0.92,0.1325141501878195,,
2a5816ecc811ee76c4432f11bf0807e6ad89c062b942a610275288fc8ad80bda,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,2.0,16000.0,0.92,0.1325141501878195,,
09bbbe891a3301f903fd1a5de235e8787002786cb67b1262588b0cd9201c00d2,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,2.5,16000.0,0.92,0.1325141501878195,,
1519e8123d91c62eba778b2eec27c4eabef69f6cc7e41181836c43352c8a3d46,corpus-fiqa-e5-small,corpus-fiqa-e5-small-0_hnsw_8_100_none_16000,hnsw,8.0,100.0,10,3.0,16000.0,0.92,0.1325141501878195,,
